identity_id,platform,platform_username,ou,status,role_or_group,privilege_level,last_login,mfa_enabled,api_key_age_days,department,admin_justified,token_scope
ID0331,AWS,danielle-bryant,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-03-01,False,43.0,External,False,read_only
ID0331,Okta,danielle.bryant@external.socgen.com,,suspended,Jira|Slack,standard,,True,,External,False,
ID0332,AD,madison.martinez,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,elevated,2025-09-11,True,,External,False,
ID0332,AWS,madison-martinez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-02-15,True,110.0,External,False,read_only
ID0332,Okta,madison.martinez@external.socgen.com,,active,Jira|Slack,standard,2026-02-22,False,,External,False,
ID0333,AD,seth.matthews,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2025-08-02,True,,External,False,
ID0333,AWS,seth-matthews,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-11-11,True,169.0,External,False,read_only
ID0333,Okta,seth.matthews@external.socgen.com,,active,Jira|Slack,standard,2026-06-06,True,,External,False,
ID0334,AD,anthony.nash,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2025-11-02,False,,External,False,
ID0334,AWS,anthony-nash,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-03-03,True,181.0,External,False,read_only
ID0334,Okta,anthony.nash@external.socgen.com,,active,Jira|Slack,standard,2026-01-29,True,,External,False,
ID0335,AD,matthew.palmer,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-12-15,False,,External,False,
ID0335,AWS,matthew-palmer,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-02-06,False,30.0,External,False,read_only
ID0335,Okta,matthew.palmer@external.socgen.com,,suspended,Jira|Slack,standard,,True,,External,False,
ID0336,AD,alejandra.king,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2025-08-19,False,,External,False,
ID0336,AWS,alejandra-king,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-04-23,True,151.0,External,False,read_only
ID0336,Okta,alejandra.king@external.socgen.com,,active,Jira|Slack,standard,2025-12-22,False,,External,False,
ID0337,AD,judy.robinson,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2025-08-08,True,,External,False,
ID0337,AWS,judy-robinson,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-05-07,True,181.0,External,False,read_only
ID0337,Okta,judy.robinson@external.socgen.com,,active,Jira|Slack,standard,2026-05-08,True,,External,False,
ID0338,AD,jorge.bates,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2026-01-11,True,,External,False,
ID0338,AWS,jorge-bates,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-03-19,True,30.0,External,False,read_only
ID0338,Okta,jorge.bates@external.socgen.com,,active,Jira|Slack,standard,2026-04-09,False,,External,False,
ID0339,AD,brian.brown,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2025-11-18,True,,External,False,
ID0339,AWS,brian-brown,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-03-17,True,109.0,External,False,read_only
ID0339,Okta,brian.brown@external.socgen.com,,active,Jira|Slack,standard,2025-09-18,True,,External,False,
ID0340,AD,stephanie.evans,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2026-01-10,False,,External,False,
ID0340,AWS,stephanie-evans,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-02-18,True,92.0,External,False,read_only
ID0340,Okta,stephanie.evans@external.socgen.com,,active,Jira|Slack,standard,2025-10-15,True,,External,False,
ID0341,AD,rebekah.greene,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-07-21,False,,External,False,
ID0341,AWS,rebekah-greene,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-11-20,False,126.0,External,False,read_only
ID0341,Okta,rebekah.greene@external.socgen.com,,suspended,Jira|Slack,standard,,False,,External,False,
ID0342,AD,jason.price,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2026-03-27,True,,External,False,
ID0342,AWS,jason-price,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-02-28,True,195.0,External,False,read_only
ID0342,Okta,jason.price@external.socgen.com,,active,Jira|Slack,standard,2026-06-04,True,,External,False,
ID0343,AD,micheal.parks,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-09-04,False,,External,False,
ID0343,AWS,micheal-parks,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-08-31,True,29.0,External,False,read_only
ID0343,Okta,micheal.parks@external.socgen.com,,active,Jira|Slack,standard,,True,,External,False,
ID0344,AD,sarah.pittman,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2025-09-16,True,,External,False,
ID0344,AWS,sarah-pittman,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-14,True,113.0,External,False,read_only
ID0344,Okta,sarah.pittman@external.socgen.com,,active,Jira|Slack,standard,2025-11-15,True,,External,False,
ID0345,AD,robert.hines,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2026-06-04,False,,External,False,
ID0345,AWS,robert-hines,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-11-08,True,23.0,External,False,read_only
ID0345,Okta,robert.hines@external.socgen.com,,active,Jira|Slack,standard,2026-02-19,True,,External,False,
ID0346,AD,henry.garner,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-06-22,False,,External,False,
ID0346,AWS,henry-garner,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-05-15,True,36.0,External,False,read_only
ID0346,Okta,henry.garner@external.socgen.com,,active,Jira|Slack,standard,,True,,External,False,
ID0347,AD,julie.wilson,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2025-09-02,False,,External,False,
ID0347,AWS,julie-wilson,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-18,True,153.0,External,False,read_only
ID0347,Okta,julie.wilson@external.socgen.com,,active,Jira|Slack,standard,2026-01-06,True,,External,False,
ID0348,AD,steve.mason,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2026-01-23,False,,External,False,
ID0348,AWS,steve-mason,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-03-17,False,132.0,External,False,read_only
ID0348,Okta,steve.mason@external.socgen.com,,active,Jira|Slack,standard,2026-05-03,True,,External,False,
ID0349,AD,brittany.gay,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access|GG-Domain-Admins,admin,2025-06-01,False,,External,False,
ID0349,AWS,brittany-gay,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-04-03,False,71.0,External,False,admin
ID0349,Okta,brittany.gay@external.socgen.com,,active,Jira|Slack,standard,2026-04-17,True,,External,False,
ID0350,AD,mike.maxwell,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,elevated,2026-02-13,True,,External,False,
ID0350,AWS,mike-maxwell,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-05-27,False,64.0,External,False,read_only
ID0350,Okta,mike.maxwell@external.socgen.com,,active,Jira|Slack,standard,2025-12-01,False,,External,False,
ID0351,AD,svc-protect-test,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2026-04-09,False,,Engineering,False,
ID0351,AWS,svc-protect-test,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-11-01,True,97.0,Engineering,False,read_only
ID0351,Okta,,,not_applicable,,standard,,False,,Engineering,False,
ID0352,AD,svc-article-prod,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-09-30,False,,Engineering,True,
ID0352,AWS,svc-article-prod,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-10-31,True,95.0,Engineering,True,admin
ID0352,Okta,,,not_applicable,,standard,,True,,Engineering,True,
ID0353,AD,svc-above-dev,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-10-19,True,,Engineering,True,
ID0353,AWS,svc-above-dev,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-10-19,False,118.0,Engineering,True,admin
ID0353,Okta,,,not_applicable,,standard,2025-10-19,True,,Engineering,True,
ID0354,AD,svc-live-dev,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2025-09-20,False,,IT,False,
ID0354,AWS,svc-live-dev,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-04-24,True,110.0,IT,False,read_only
ID0354,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0355,AD,svc-eye-dev,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,elevated,2026-01-06,False,,IT,False,
ID0355,AWS,svc-eye-dev,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-04-15,False,148.0,IT,False,read_only
ID0355,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0356,AD,svc-determine-dev,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-07-06,True,,IT,True,
ID0356,AWS,svc-determine-dev,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-06-12,True,836.0,IT,True,admin
ID0356,Okta,,,not_applicable,,standard,,False,,IT,True,
ID0357,AD,svc-sort-test,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2026-01-26,True,,Engineering,True,
ID0357,AWS,svc-sort-test,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-01-26,False,110.0,Engineering,True,admin
ID0357,Okta,,,not_applicable,,standard,2026-01-26,True,,Engineering,True,
ID0358,AD,svc-staff-test,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-03-31,False,,IT,True,
ID0358,AWS,svc-staff-test,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-02-12,True,735.0,IT,True,admin
ID0358,Okta,,,not_applicable,,standard,,True,,IT,True,
ID0359,AD,svc-concern-test,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2026-05-25,False,,IT,False,
ID0359,AWS,svc-concern-test,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-06-27,True,186.0,IT,False,read_only
ID0359,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0360,AD,svc-part-dev,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2025-06-25,True,,IT,False,
ID0360,AWS,svc-part-dev,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-05-12,True,854.0,IT,False,read_only
ID0360,Okta,,,not_applicable,,standard,,False,,IT,False,
ID0361,AD,svc-south-prod,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2026-06-16,True,,Engineering,False,
ID0361,AWS,svc-south-prod,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-04-06,True,31.0,Engineering,False,read_only
ID0361,Okta,,,not_applicable,,standard,,False,,Engineering,False,
ID0362,AD,svc-cold-test,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2026-05-15,True,,IT,False,
ID0362,AWS,svc-cold-test,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-05-04,True,188.0,IT,False,read_only
ID0362,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0363,AD,svc-might-test,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-12-14,False,,Engineering,True,
ID0363,AWS,svc-might-test,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-04-30,True,199.0,Engineering,True,admin
ID0363,Okta,,,not_applicable,,standard,,True,,Engineering,True,
ID0364,AD,svc-stock-test,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2025-09-22,True,,IT,False,
ID0364,AWS,svc-stock-test,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-11-07,True,43.0,IT,False,read_only
ID0364,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0365,AD,svc-source-dev,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2025-11-22,False,,Engineering,False,
ID0365,AWS,svc-source-dev,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-03-18,True,23.0,Engineering,False,read_only
ID0365,Okta,,,not_applicable,,standard,,True,,Engineering,False,
ID0366,AD,svc-state-dev,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,elevated,2025-08-23,False,,IT,False,
ID0366,AWS,svc-state-dev,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-01-10,True,110.0,IT,False,read_only
ID0366,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0367,AD,svc-behavior-dev,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-07-25,True,,IT,True,
ID0367,AWS,svc-behavior-dev,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-08-17,False,154.0,IT,True,admin
ID0367,Okta,,,not_applicable,,standard,,True,,IT,True,
ID0368,AD,svc-carry-test,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2025-07-18,False,,Engineering,False,
ID0368,AWS,svc-carry-test,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-10-03,True,156.0,Engineering,False,read_only
ID0368,Okta,,,not_applicable,,standard,,True,,Engineering,False,
ID0369,AD,svc-possible-test,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-12-27,True,,IT,True,
ID0369,AWS,svc-possible-test,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-12-27,True,62.0,IT,True,admin
ID0369,Okta,,,not_applicable,,standard,2025-12-27,True,,IT,True,
ID0370,AD,svc-leader-test,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2025-10-08,True,,IT,False,
ID0370,AWS,svc-leader-test,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-12-18,True,4.0,IT,False,read_only
ID0370,Okta,,,not_applicable,,standard,,False,,IT,False,
ID0371,AD,svc-property-test,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2025-09-02,False,,Engineering,False,
ID0371,AWS,svc-property-test,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-03-24,True,175.0,Engineering,False,read_only
ID0371,Okta,,,not_applicable,,standard,,True,,Engineering,False,
ID0372,AD,svc-laugh-test,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-08-24,True,,IT,True,
ID0372,AWS,svc-laugh-test,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-05-31,True,586.0,IT,True,admin
ID0372,Okta,,,not_applicable,,standard,,True,,IT,True,
ID0373,AD,svc-international-dev,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-08-03,False,,Engineering,True,
ID0373,AWS,svc-international-dev,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-05-09,False,103.0,Engineering,True,admin
ID0373,Okta,,,not_applicable,,standard,,True,,Engineering,True,
ID0374,AD,svc-laugh-test,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-01-29,True,,IT,True,
ID0374,AWS,svc-laugh-test,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-03-06,True,131.0,IT,True,admin
ID0374,Okta,,,not_applicable,,standard,,True,,IT,True,
ID0375,AD,svc-me-dev,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-10-27,True,,Engineering,True,
ID0375,AWS,svc-me-dev,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-10-27,True,112.0,Engineering,True,admin
ID0375,Okta,,,not_applicable,,standard,2025-10-27,True,,Engineering,True,
ID0376,AD,svc-identify-dev,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2026-05-07,False,,IT,False,
ID0376,AWS,svc-identify-dev,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-01-13,False,422.0,IT,False,read_only
ID0376,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0377,AD,svc-above-dev,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2026-06-14,True,,IT,False,
ID0377,AWS,svc-above-dev,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-10-09,True,42.0,IT,False,read_only
ID0377,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0378,AD,svc-always-prod,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2026-03-27,False,,IT,False,
ID0378,AWS,svc-always-prod,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-03-30,True,200.0,IT,False,read_only
ID0378,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0379,AD,svc-none-prod,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-07-26,False,,IT,False,
ID0379,AWS,svc-none-prod,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-07-26,False,17.0,IT,False,admin
ID0379,Okta,,,not_applicable,,standard,2025-07-26,True,,IT,False,
ID0380,AD,svc-decision-test,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-10-09,False,,IT,True,
ID0380,AWS,svc-decision-test,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-10-08,False,15.0,IT,True,admin
ID0380,Okta,,,not_applicable,,standard,,True,,IT,True,
ID0381,AD,svc-side-prod,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2026-04-01,False,,IT,False,
ID0381,AWS,svc-side-prod,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-07-10,False,147.0,IT,False,read_only
ID0381,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0382,AD,svc-hour-test,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2025-06-06,True,,IT,False,
ID0382,AWS,svc-hour-test,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-02-15,True,378.0,IT,False,admin
ID0382,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0383,AD,svc-address-prod,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2025-12-06,True,,Engineering,False,
ID0383,AWS,svc-address-prod,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-09-10,False,10.0,Engineering,False,read_only
ID0383,Okta,,,not_applicable,,standard,,True,,Engineering,False,
ID0384,AD,svc-wait-test,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2026-01-07,True,,IT,False,
ID0384,AWS,svc-wait-test,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-01-08,True,185.0,IT,False,read_only
ID0384,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0385,AD,svc-fund-dev,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2026-02-23,True,,Engineering,True,
ID0385,AWS,svc-fund-dev,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-02-23,True,133.0,Engineering,True,admin
ID0385,Okta,,,not_applicable,,standard,2026-02-23,False,,Engineering,True,
ID0386,AD,svc-sometimes-prod,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-09-10,False,,Engineering,True,
ID0386,AWS,svc-sometimes-prod,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-09-10,True,142.0,Engineering,True,admin
ID0386,Okta,,,not_applicable,,standard,2025-09-10,True,,Engineering,True,
ID0387,AD,svc-these-prod,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2026-01-22,False,,Engineering,True,
ID0387,AWS,svc-these-prod,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-10-26,True,63.0,Engineering,True,admin
ID0387,Okta,,,not_applicable,,standard,,True,,Engineering,True,
ID0388,AD,svc-nice-dev,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2025-06-10,True,,Engineering,False,
ID0388,AWS,svc-nice-dev,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-06-08,True,105.0,Engineering,False,read_only
ID0388,Okta,,,not_applicable,,standard,,True,,Engineering,False,
ID0389,AD,svc-cut-dev,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-07-30,True,,Engineering,True,
ID0389,AWS,svc-cut-dev,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-05-28,False,1.0,Engineering,True,admin
ID0389,Okta,,,not_applicable,,standard,,True,,Engineering,True,
ID0390,AD,svc-affect-prod,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-04-28,True,,IT,True,
ID0390,AWS,svc-affect-prod,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-11-18,True,61.0,IT,True,admin
ID0390,Okta,,,not_applicable,,standard,,True,,IT,True,
ID0391,AD,svc-require-test,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2025-06-21,False,,Engineering,False,
ID0391,AWS,svc-require-test,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-03-18,False,603.0,Engineering,False,read_only
